candidate_id,title,year,publication_date_from_url,publisher,url,retrieved_text_words,retrieved_text_sha256,evidence_class,event_terms,social_terms,corporate_terms,decision_status,final_decision,reason_code,decision_note,decision_provenance
DISC-MEDIA-0167,Marikana When Comrades Clash It Is The Truth That Suffers,2014,2014-09-01,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-01-marikana-when-comrades-clash-it-is-the-truth-that-suffers/,2293,cabe161d2194ff62e9a8b17dccd19cbe8bc06d299f937bf94d46edca7fb22d6e,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,housing;community;justice_accountability;commission_inquiry,earnings_results;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0168,Marikana Commission Lonmin Under A Scorching Spotlight,2014,2014-09-15,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-15-marikana-commission-lonmin-under-a-scorching-spotlight/,1793,3ba5c6ff4438257dbd34e4d6c364fa30666258088ab8848c6625e4af7e4ddd2f,strong_case_context_supported,strike;worker_miner;shooting_death;wage,housing;community;commission_inquiry,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0169,Marikana Commission Questions Unanswered,2014,2014-09-17,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-17-marikana-commission-questions-unanswered/,1109,d2f51da9cc10408bdd33c48df876ad84ffe129183a0b1ea2c1d920ea6668a9c2,strong_case_context_supported,strike;worker_miner;police;shooting_death;protest_unrest;koppie,commission_inquiry,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0170,Marikana Sceptical Miners Await An End To The Farlam Commission,2014,2014-09-25,Daily Maverick,https://www.dailymaverick.co.za/article/2014-09-25-marikana-sceptical-miners-await-an-end-to-the-farlam-commission/,1022,6ad08e8ba2d4ae05239f703af7b79b49bdeb6495cf204c103d7b595e55a88854,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;protest_unrest,housing;community;justice_accountability;commission_inquiry,production_output,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0171,Marikana The Musical A Tale Of Democracys Pitfalls,2014,2014-10-09,Daily Maverick,https://www.dailymaverick.co.za/article/2014-10-09-marikana-the-musical-a-tale-of-democracys-pitfalls/,805,40763495c8965dea56e976b98131aa978a159ccd3c3eb6d3ccc097df51089436,strong_case_context_supported,strike;worker_miner;police;shooting_death;union,commission_inquiry,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0172,Marikana Dont Touch Lonmin On Its Bermuda,2014,2014-10-12,Daily Maverick,https://www.dailymaverick.co.za/article/2014-10-12-marikana-dont-touch-lonmin-on-its-bermuda/,1369,46fd007fe9460d87cf3c5dc86f4e81211fdb6da9d1668311e36660fb8d46e1ff,strong_case_context_supported,worker_miner;police;wage;protest_unrest,housing;commission_inquiry,share_price;earnings_results;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0173,Marikana The List Of Accused,2014,2014-10-31,Daily Maverick,https://www.dailymaverick.co.za/article/2014-10-31-marikana-the-list-of-accused/,1534,359892a1ca58a73db02b2dc70e32cf5bfd3a84dffed5aaf1f4c962ed801fdfd2,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;protest_unrest;koppie,justice_accountability;commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0174,Marikana How The Police Constructed Their Story,2014,2014-11-05,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-05-marikana-how-the-police-constructed-their-story/,723,e95daeeba86266aeb060e274084412d4f08d300f6bb616b5caa142a66de5b36f,strong_case_context_supported,strike;worker_miner;police;shooting_death;protest_unrest;koppie,commission_inquiry,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0175,Marikana Lonmins Broken Promises,2014,2014-11-05,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-05-marikana-lonmins-broken-promises/,597,a4be05779666c1e57b87b5cfc768597db9663785c6c918398e4ee6944786fe76,strong_case_context_supported,strike;worker_miner;shooting_death,housing,share_price;earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0176,Marikana Phiyega Not Fit For Office,2014,2014-11-05,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-05-marikana-phiyega-not-fit-for-office/,764,7f2a1b46445a8efa1ac515a01684474b1ede5238fd587b7369fabbf8b18cb1ad,strong_case_context_supported,strike;worker_miner;police;shooting_death;union,justice_accountability;commission_inquiry,funding_debt;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0177,Marikana Time To Meet The Commissioners,2014,2014-11-07,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-07-marikana-time-to-meet-the-commissioners/,1358,0cc636534549086049863dfedda417d976644993577a0df3232e7d8aeebdf56c,strong_case_context_supported,worker_miner;police;shooting_death;union,justice_accountability;commission_inquiry,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0178,Marikana Commission Ramaphosa Mpofus Number One,2014,2014-11-13,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-13-marikana-commission-ramaphosa-mpofus-number-one/,1324,a1de6ec7a006813c80cbe185a8a5d858d1bbfb2781361cff57fa2a9f7a43264a,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0179,Marikana Commission Compensate The Relatives,2014,2014-11-14,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-14-marikana-commission-compensate-the-relatives/,1329,1aadd9b6c8ed1f15934cd12f4b07646b66a7ae22011b8e03436a2a9b2851ec6a,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union,community;justice_accountability;commission_inquiry,earnings_results;production_output;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0180,The Closing Of The Marikana Commission The Thin Blue Lie,2014,2014-11-18,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-18-the-closing-of-the-marikana-commission-the-thin-blue-lie/,1609,1c98b326e2c74d1977d3f8bd49caad6ece7b9a6af61ebfdca366c4b07bd71ca1,strong_case_context_supported,strike;worker_miner;police;shooting_death;union;protest_unrest,justice_accountability;commission_inquiry,share_price,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0181,Op Ed After Marikana Commission What Now,2014,2014-11-26,Daily Maverick,https://www.dailymaverick.co.za/article/2014-11-26-op-ed-after-marikana-commission-what-now/,1931,0d10ad3d623a78e3384f1e18747cb2069b1ef6691ef19f1654ea1e77dd17a256,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,housing;justice_accountability;commission_inquiry,exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0182,Marikana Report Time For Justice But Will Phiyega Be Fired,2015,2015-03-31,Daily Maverick,https://www.dailymaverick.co.za/article/2015-03-31-marikana-report-time-for-justice-but-will-phiyega-be-fired/,2028,76a4a510bbc1160930865307b5d8f3dcb8d5eaa682e6fa9a59ce9378baf7235e,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union;protest_unrest;koppie,justice_accountability;commission_inquiry,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0183,Open Letter To President Zuma From The Marikana Support Campaign,2015,2015-05-06,Daily Maverick,https://www.dailymaverick.co.za/article/2015-05-06-open-letter-to-president-zuma-from-the-marikana-support-campaign/,825,e164839deaec843030d6d843899564e6c8abd8357317ae94a8a1cebac85dc3b1,strong_case_context_supported,strike;worker_miner;police;shooting_death,justice_accountability;commission_inquiry,earnings_results;funding_debt;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0184,Marikana Massacre Pressure Continues While The President Considers Report,2015,2015-05-12,Daily Maverick,https://www.dailymaverick.co.za/article/2015-05-12-marikana-massacre-pressure-continues-while-the-president-considers-report/,1154,5b993427de9c047ebae92ae218b1360fac86908438506649f9bedb3da11488f8,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,community;justice_accountability;commission_inquiry,share_price;earnings_results;production_output;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0185,Another Perfect Storm Will Marikana Be Zumas New Nkandla,2015,2015-05-15,Daily Maverick,https://www.dailymaverick.co.za/article/2015-05-15-another-perfect-storm-will-marikana-be-zumas-new-nkandla/,1407,82dacceb3890497c15c9a06c8fddccde3068f8042c6f8ed7bbaf4f342b309557,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage,justice_accountability;commission_inquiry,funding_debt,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
