candidate_id,title,year,publication_date_from_url,publisher,url,prescreen_bucket,triage_status,acquisition_status,text_words,text_sha256,lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0127,Images Of Marikana August 16 2013,2013,2013-08-16,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-16-images-of-marikana-august-16-2013/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,424,3ae894ca4b995addcfd94748fb82bc97b48b939411282c651be158af1e1663d4,5,marikana,5,strike;worker_miner;police;shooting_death;wage;union;protest_unrest;koppie,38,8,justice_accountability;commission_inquiry,3,2,earnings_results;funding_debt,2,2,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0128,Marikana The Lives Of Others,2013,2013-08-16,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-16-marikana-the-lives-of-others/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1170,a493fbdc4ced0353c508d7939c8ef30cf17b5d6aff6aa3e6bfdc7da9c3029b5d,5,marikana;wonderkop;nkaneng,20,strike;worker_miner;police;shooting_death;wage;union;koppie,37,7,community,5,1,production_output;funding_debt;transaction,5,3,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0129,Marikana To Anc We Dont Want You Anyway,2013,2013-08-16,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-16-marikana-to-anc-we-dont-want-you-anyway/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,826,7347729eff71745f0566345a8c999f646e92ede191eab063580fed4f21aff184,5,marikana,11,worker_miner;police;shooting_death;union;koppie,41,5,,0,0,share_price,1,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0130,Marikana Healing Sans Government The Anc Or Num,2013,2013-08-19,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-19-marikana-healing-sans-government-the-anc-or-num/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1073,32676e75bb73541cd6a068442d438db9f5f06651567c3ded740df496e6ca3ab1,6,marikana;wonderkop;nkaneng,23,strike;worker_miner;police;shooting_death;union;protest_unrest,40,6,community;commission_inquiry,3,2,,0,0,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0131,When Theatre Met The Marikana Massacre,2013,2013-08-21,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-21-when-theatre-met-the-marikana-massacre/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,978,1b985c2afc4ca49e07f9fadf0f8504833e8c5be20fd7078c9b6eaec88bd662fe,3,marikana;wonderkop;nkaneng,15,strike;worker_miner;police;shooting_death;koppie,31,5,community,1,1,share_price;exploration_project;commodity_market,3,3,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0132,Citizens4Marikana Crowdfunding For Miners Legal Fees,2013,2013-08-28,Daily Maverick,https://www.dailymaverick.co.za/article/2013-08-28-citizens4marikana-crowdfunding-for-miners-legal-fees/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1525,ee3bea1564a299f174f65178246823af320605cfaca34f343b210b1ee623b4ed,6,marikana;farlam,21,strike;worker_miner;police;shooting_death;wage;union,47,6,housing;justice_accountability;commission_inquiry,21,3,funding_debt,7,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0133,Marikana Injured Step Up Their Fight For Legal Help And Ultimately Farlam Commissions Relevance,2013,2013-09-06,Daily Maverick,https://www.dailymaverick.co.za/article/2013-09-06-marikana-injured-step-up-their-fight-for-legal-help-and-ultimately-farlam-commissions-relevance/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,953,9c4b81224d0f91d58f2924e3da4a3a82ad295beaf57ed606982c52be79555a24,0,marikana;farlam,14,worker_miner;police;shooting_death;wage;union,27,5,justice_accountability;commission_inquiry,11,2,funding_debt,6,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0134,Cyril Remember Marikana,2013,2013-09-11,Daily Maverick,https://www.dailymaverick.co.za/article/2013-09-11-cyril-remember-marikana/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,785,0bb80610354af460550f154a67ecf9f6d809ab426321bad6a1f4abb7bd301c21,1,marikana,10,strike;worker_miner;police;shooting_death;wage;union,13,6,community;commission_inquiry,7,2,funding_debt,1,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0135,Marikana Police Lied Faked Farlam Commission Evidence,2013,2013-09-20,Daily Maverick,https://www.dailymaverick.co.za/article/2013-09-20-marikana-police-lied-faked-farlam-commission-evidence/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,698,e3291ac0efaa70bbf14b7c6ebed6639479b533a587273ceb9e8606fa45a9a8c4,0,marikana;farlam,5,strike;worker_miner;police;shooting_death,20,4,commission_inquiry,19,1,,0,0,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0136,Marikana Malemas 2014 Battle Begins,2013,2013-10-14,Daily Maverick,https://www.dailymaverick.co.za/article/2013-10-14-marikana-malemas-2014-battle-begins/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,822,e5cda4cd12c54981ec7205df709af47b5768cb083ec66f1a4cf5e7b55708d75c,0,marikana,5,worker_miner;police;shooting_death;wage;protest_unrest;koppie,22,6,community;justice_accountability;commission_inquiry,3,3,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0137,Marikana Commission Chronicle Of Death Foretold And Planned For By Saps,2013,2013-10-15,Daily Maverick,https://www.dailymaverick.co.za/article/2013-10-15-marikana-commission-chronicle-of-death-foretold-and-planned-for-by-saps/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,872,9ab852d6e35e054744d276ab2d848bc2d2c9871637651f3317367afc2722dcac,2,marikana;nkaneng,8,strike;worker_miner;police;shooting_death;union;koppie,48,6,commission_inquiry,5,1,,0,0,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0138,The State Vs The People Vs The Police Finally Court Victory For Marikana Survivors,2013,2013-10-15,Daily Maverick,https://www.dailymaverick.co.za/article/2013-10-15-the-state-vs-the-people-vs-the-police-finally-court-victory-for-marikana-survivors/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1718,a2b87073ea200f4340a3aaceb81b1feb64fab87e42b2e1dd0969f1e5b6cce3f6,2,marikana;farlam,14,worker_miner;police;shooting_death;union,48,4,community;justice_accountability;commission_inquiry,27,3,funding_debt;transaction,8,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0139,Marikana Massacre 55 Seconds Later Cease Fire What Cease Fire,2013,2013-11-06,Daily Maverick,https://www.dailymaverick.co.za/article/2013-11-06-marikana-massacre-55-seconds-later-cease-fire-what-cease-fire/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1166,302428d3127e2f0d69bd4b9ca0e61bf214084e6465c457f162214d701c51df1f,0,marikana,7,worker_miner;police;shooting_death;wage;protest_unrest;koppie,23,6,justice_accountability;commission_inquiry,15,2,funding_debt,7,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0140,Seris Fight For Justice And Reconciliation From The Trc To Farlam,2013,2013-11-28,Daily Maverick,https://www.dailymaverick.co.za/article/2013-11-28-seris-fight-for-justice-and-reconciliation-from-the-trc-to-farlam/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1387,a1e8da294f85a51b51de2886e68312cde75e5d39702a091069513671d868cf4c,5,marikana;farlam,12,strike;worker_miner;police;shooting_death;wage;protest_unrest,24,6,community;justice_accountability;commission_inquiry,14,3,earnings_results,1,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0141,Marikana Settlement Cape Town A Demolition Battle With No Solution In Sight,2014,2014-01-16,Daily Maverick,https://www.dailymaverick.co.za/article/2014-01-16-marikana-settlement-cape-town-a-demolition-battle-with-no-solution-in-sight/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,720,33ea0f319e2d8616b0475236096ebf5c83e81f6cca3b98dc71679372407139ac,0,marikana,3,worker_miner,1,1,housing,5,1,funding_debt,1,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0142,Amcu At Marikana Malibelinye Linye Asiye In One Voice We Are Not Going,2014,2014-01-24,Daily Maverick,https://www.dailymaverick.co.za/article/2014-01-24-amcu-at-marikana-malibelinye-linye-asiye-in-one-voice-we-are-not-going/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,350,19e50ccf4b412c0af9ca89faebbf0db8f6fb1449c0b39e61a36d4f11313b7cdf,1,marikana;wonderkop,2,strike;worker_miner;wage;union;protest_unrest,30,5,,0,0,,0,0,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0143,Higher Stocks Give Lonmin Breathing Space During Strike,2014,2014-02-05,Daily Maverick,https://www.dailymaverick.co.za/article/2014-02-05-higher-stocks-give-lonmin-breathing-space-during-strike/,lonmin_only_title_review,manual_review_possible_case_signal,acquired_extracted,633,03dc2dd4580f14665ed9b9a6debae9880227b6ab39ff241d28a36ff64dad5069,2,marikana,1,strike;worker_miner;shooting_death;wage;union;protest_unrest,29,6,,0,0,production_output;transaction,7,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0144,Marikana Commission The Long Game Reveals Itself,2014,2014-02-25,Daily Maverick,https://www.dailymaverick.co.za/article/2014-02-25-marikana-commission-the-long-game-reveals-itself/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1480,34338f2ddb3e0b41cd28b404f5d6d027889b0c6b338ddf951befd4feac09f770,1,marikana;farlam;wonderkop,9,strike;worker_miner;police;shooting_death;protest_unrest;koppie,44,6,commission_inquiry,9,1,earnings_results,1,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0145,Marikana Commission A Cop Who Stands For Truth And Accountability,2014,2014-03-27,Daily Maverick,https://www.dailymaverick.co.za/article/2014-03-27-marikana-commission-a-cop-who-stands-for-truth-and-accountability/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1781,693dd9bbead752a9bb9a5f06b648c521d45957ebb9ae302499660d3e781bfe3f,3,marikana;farlam,18,strike;worker_miner;police;shooting_death;union;protest_unrest;koppie,89,7,housing;justice_accountability;commission_inquiry,23,3,,0,0,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0146,Marikana Commission Phase Two The Big Picture,2014,2014-03-31,Daily Maverick,https://www.dailymaverick.co.za/article/2014-03-31-marikana-commission-phase-two-the-big-picture/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,961,eaa5cdc5d12138908340d973c135e094ce0b4f7a6e76dd8783e4fac58d871f17,1,marikana;farlam;nkaneng,10,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,58,7,housing;commission_inquiry,10,2,transaction,1,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0147,Marikana Commission Phase Two Migrancy,2014,2014-04-10,Daily Maverick,https://www.dailymaverick.co.za/article/2014-04-10-marikana-commission-phase-two-migrancy/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1044,d79a28efb7db3b3dc29478d363e7c374a560133de0e8b59c140f18d8043cc61c,4,marikana;wonderkop,11,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,31,7,housing;commission_inquiry,8,2,share_price;earnings_results;transaction;exploration_project,6,4,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0148,Will Marikanas Mr X Be A Game Changer,2014,2014-04-15,Daily Maverick,https://www.dailymaverick.co.za/article/2014-04-15-will-marikanas-mr-x-be-a-game-changer/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,2369,a6d1a448c7d9ee053bcf3afd775513a0e4a22b93f83b815bf200c79c78c0fe85,6,marikana;farlam,29,strike;worker_miner;police;shooting_death;union;protest_unrest,82,6,community;justice_accountability;commission_inquiry,43,3,share_price,1,1,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
